check_id,image_path,crop_path,label,confidence,x1,y1,x2,y2,status
ac00894,CheckImages\ac00894.tif,outputs\part_b\crops\train\ac00894.png,3000,0.693311,913.80,227.23,1004.32,263.64,ok
ac00895,CheckImages\ac00895.tif,outputs\part_b\crops\train\ac00895.png,4000,0.783273,945.52,225.64,1055.78,262.78,ok
ac00896,CheckImages\ac00896.tif,outputs\part_b\crops\train\ac00896.png,10000,0.399879,873.02,221.70,937.80,247.51,ok
ac00897,CheckImages\ac00897.tif,outputs\part_b\crops\train\ac00897.png,125000,0.595773,140.18,227.71,788.45,290.40,ok
ac00898,CheckImages\ac00898.tif,outputs\part_b\crops\train\ac00898.png,55336,0.761518,838.97,215.07,999.91,252.23,ok
ac00899,CheckImages\ac00899.tif,outputs\part_b\crops\train\ac00899.png,18000,0.744677,909.19,220.43,1137.31,266.80,ok
ac00900,CheckImages\ac00900.tif,outputs\part_b\crops\train\ac00900.png,1620,0.818174,826.48,217.23,938.04,249.29,ok
ac00901,CheckImages\ac00901.tif,outputs\part_b\crops\train\ac00901.png,1950,0.748651,823.83,221.22,942.86,247.66,ok
ac00902,CheckImages\ac00902.tif,outputs\part_b\crops\train\ac00902.png,2644,0.395781,831.84,220.70,980.14,275.68,ok
ac00903,CheckImages\ac00903.tif,outputs\part_b\crops\train\ac00903.png,151531,0.828541,952.45,228.11,1118.47,267.13,ok
ac00904,CheckImages\ac00904.tif,outputs\part_b\crops\train\ac00904.png,442820,0.445261,1793.77,447.34,2089.31,515.78,ok
ac00905,CheckImages\ac00905.tif,outputs\part_b\crops\train\ac00905.png,340476,0.782112,878.48,214.56,1028.98,253.54,ok
ac00906,CheckImages\ac00906.tif,outputs\part_b\crops\train\ac00906.png,385875,0.848072,931.25,224.13,1125.04,293.13,ok
ac00907,CheckImages\ac00907.tif,outputs\part_b\crops\train\ac00907.png,504,0.491477,944.47,234.93,1088.22,260.64,ok
ac00908,CheckImages\ac00908.tif,outputs\part_b\crops\train\ac00908.png,9829,0.915702,999.28,244.06,1091.99,285.46,ok
ac00909,CheckImages\ac00909.tif,outputs\part_b\crops\train\ac00909.png,111926,0.811748,904.65,225.37,1101.90,268.55,ok
ac00910,CheckImages\ac00910.tif,outputs\part_b\crops\train\ac00910.png,29500,0.847382,920.76,225.98,1113.22,266.46,ok
ac00911,CheckImages\ac00911.tif,outputs\part_b\crops\train\ac00911.png,21474,0.838399,886.00,222.54,1122.32,269.75,ok
ac00912,CheckImages\ac00912.tif,outputs\part_b\crops\train\ac00912.png,50175,0.870451,921.11,226.36,1064.92,262.87,ok
ac00913,CheckImages\ac00913.tif,outputs\part_b\crops\train\ac00913.png,1000,0.833296,932.50,217.51,1081.34,275.58,ok
ac00914,CheckImages\ac00914.tif,outputs\part_b\crops\train\ac00914.png,6400,0.634592,959.49,233.59,1083.70,262.56,ok
ac00915,CheckImages\ac00915.tif,outputs\part_b\crops\train\ac00915.png,1216,0.674640,928.62,226.36,1020.03,274.87,ok
ac00916,CheckImages\ac00916.tif,outputs\part_b\crops\train\ac00916.png,2448,0.853829,828.66,215.99,1003.53,249.14,ok
ac00917,CheckImages\ac00917.tif,outputs\part_b\crops\train\ac00917.png,2000,0.741080,959.75,242.79,1029.85,273.53,ok
ac00918,CheckImages\ac00918.tif,outputs\part_b\crops\train\ac00918.png,150000,0.771973,906.56,220.10,1139.43,268.70,ok
ac00919,CheckImages\ac00919.tif,outputs\part_b\crops\train\ac00919.png,15126,0.768316,914.92,229.28,1095.25,263.43,ok
ac00920,CheckImages\ac00920.tif,outputs\part_b\crops\train\ac00920.png,708,0.807657,946.14,232.00,1107.45,265.56,ok
ac00921,CheckImages\ac00921.tif,outputs\part_b\crops\train\ac00921.png,1100,0.815634,834.10,215.18,995.52,247.12,ok
ac00922,CheckImages\ac00922.tif,outputs\part_b\crops\train\ac00922.png,25000,0.872125,918.04,222.76,1129.99,266.06,ok
ac00923,CheckImages\ac00923.tif,outputs\part_b\crops\train\ac00923.png,3500,0.754122,861.24,239.28,1060.28,276.43,ok
ac00924,CheckImages\ac00924.tif,outputs\part_b\crops\train\ac00924.png,1942,0.253762,244.87,233.26,787.30,282.43,ok
ac00925,CheckImages\ac00925.tif,outputs\part_b\crops\train\ac00925.png,2490,0.784368,924.18,217.95,1056.01,264.42,ok
ac00926,CheckImages\ac00926.tif,outputs\part_b\crops\train\ac00926.png,10000,0.842538,919.23,224.13,1032.12,276.78,ok
ac00927,CheckImages\ac00927.tif,outputs\part_b\crops\train\ac00927.png,100000,0.848151,914.26,229.67,1075.86,265.72,ok
ac00928,CheckImages\ac00928.tif,outputs\part_b\crops\train\ac00928.png,1905,0.800405,881.96,238.53,1055.27,272.35,ok
ac00929,CheckImages\ac00929.tif,outputs\part_b\crops\train\ac00929.png,67402,0.782123,927.33,227.60,1093.81,262.94,ok
ac00930,CheckImages\ac00930.tif,outputs\part_b\crops\train\ac00930.png,796,0.744540,911.75,225.12,1116.38,278.51,ok
ac00931,CheckImages\ac00931.tif,outputs\part_b\crops\train\ac00931.png,9000,0.823669,909.63,227.11,1052.04,271.95,ok
ac00932,CheckImages\ac00932.tif,outputs\part_b\crops\train\ac00932.png,15000,0.812944,929.24,222.28,1091.52,263.13,ok
ac00933,CheckImages\ac00933.tif,outputs\part_b\crops\train\ac00933.png,35185,0.778861,955.43,228.50,1120.44,261.22,ok
ac00934,CheckImages\ac00934.tif,outputs\part_b\crops\train\ac00934.png,6248,0.838492,928.38,233.24,1068.55,276.11,ok
ac00935,CheckImages\ac00935.tif,outputs\part_b\crops\train\ac00935.png,3900,0.511724,1021.72,225.36,1139.25,262.04,ok
ac00936,CheckImages\ac00936.tif,outputs\part_b\crops\train\ac00936.png,5944360,0.745283,917.39,231.10,1103.72,268.96,ok
ac00937,CheckImages\ac00937.tif,outputs\part_b\crops\train\ac00937.png,18007,0.724521,921.94,231.06,1079.98,266.80,ok
ac00938,CheckImages\ac00938.tif,outputs\part_b\crops\train\ac00938.png,30000,0.755195,948.34,227.08,1105.51,266.14,ok
ac00939,CheckImages\ac00939.tif,outputs\part_b\crops\train\ac00939.png,4169,0.779223,915.13,235.75,1052.76,270.34,ok
ac00940,CheckImages\ac00940.tif,outputs\part_b\crops\train\ac00940.png,23478,0.697072,913.43,227.62,1062.12,274.37,ok
ac00941,CheckImages\ac00941.tif,outputs\part_b\crops\train\ac00941.png,251076,0.899339,867.02,218.31,1006.68,252.98,ok
ac00942,CheckImages\ac00942.tif,outputs\part_b\crops\train\ac00942.png,538650,0.823247,838.12,209.47,1043.63,267.01,ok
ac00943,CheckImages\ac00943.tif,outputs\part_b\crops\train\ac00943.png,1835,0.808991,868.33,211.77,1031.35,248.30,ok
ac00944,CheckImages\ac00944.tif,outputs\part_b\crops\train\ac00944.png,32500,0.726586,765.35,198.86,899.93,247.41,ok
ac00945,CheckImages\ac00945.tif,outputs\part_b\crops\train\ac00945.png,6375,0.697826,773.92,207.01,899.65,251.85,ok
ac00946,CheckImages\ac00946.tif,outputs\part_b\crops\train\ac00946.png,28058,0.721470,763.65,199.30,921.36,260.15,ok
ac00947,CheckImages\ac00947.tif,outputs\part_b\crops\train\ac00947.png,2310,0.829381,847.12,210.71,996.74,244.50,ok
ac00948,CheckImages\ac00948.tif,outputs\part_b\crops\train\ac00948.png,600,0.788179,866.67,211.35,991.69,242.87,ok
ac00949,CheckImages\ac00949.tif,outputs\part_b\crops\train\ac00949.png,500,0.865283,754.47,200.22,858.24,233.95,ok
ac00950,CheckImages\ac00950.tif,outputs\part_b\crops\train\ac00950.png,10000,0.862486,852.88,204.34,987.10,244.15,ok
ac00951,CheckImages\ac00951.tif,outputs\part_b\crops\train\ac00951.png,27265,0.837734,0.14,223.71,794.75,285.35,ok
ac00952,CheckImages\ac00952.tif,outputs\part_b\crops\train\ac00952.png,580000,0.573626,919.03,226.62,1125.61,260.59,ok
ac00953,CheckImages\ac00953.tif,outputs\part_b\crops\train\ac00953.png,4400,0.814001,904.84,228.04,1105.40,268.27,ok
ac00954,CheckImages\ac00954.tif,outputs\part_b\crops\train\ac00954.png,1323,0.832135,908.92,226.05,1036.32,269.26,ok
ac00956,CheckImages\ac00956.tif,outputs\part_b\crops\train\ac00956.png,3100,0.721500,907.87,221.83,1063.78,266.33,ok
ac00957,CheckImages\ac00957.tif,outputs\part_b\crops\train\ac00957.png,3000,0.657927,919.77,230.72,1089.00,266.07,ok
ac00958,CheckImages\ac00958.tif,outputs\part_b\crops\train\ac00958.png,1600,0.832504,881.37,222.86,1004.07,268.56,ok
ac00959,CheckImages\ac00959.tif,outputs\part_b\crops\train\ac00959.png,16200,0.888796,897.60,223.08,1011.16,270.80,ok
ac00960,CheckImages\ac00960.tif,outputs\part_b\crops\train\ac00960.png,3908046,0.739720,868.09,217.46,1090.20,266.58,ok
ac00961,CheckImages\ac00961.tif,outputs\part_b\crops\train\ac00961.png,6500,0.664915,990.64,247.38,1129.41,285.64,ok
ac00962,CheckImages\ac00962.tif,outputs\part_b\crops\train\ac00962.png,5983,0.811291,894.51,227.31,1129.83,264.27,ok
ac00963,CheckImages\ac00963.tif,outputs\part_b\crops\train\ac00963.png,22140,0.782963,903.50,227.61,1086.97,259.86,ok
ac00964,CheckImages\ac00964.tif,outputs\part_b\crops\train\ac00964.png,3000,0.869603,915.67,215.00,1089.53,264.98,ok
ac00965,CheckImages\ac00965.tif,outputs\part_b\crops\train\ac00965.png,5000,0.751592,866.38,224.22,1069.30,307.08,ok
ac00966,CheckImages\ac00966.tif,outputs\part_b\crops\train\ac00966.png,76000,0.626375,1056.38,235.48,1152.00,275.83,ok
ac00967,CheckImages\ac00967.tif,outputs\part_b\crops\train\ac00967.png,28680,0.772929,948.10,227.92,1151.93,279.35,ok
ac00968,CheckImages\ac00968.tif,outputs\part_b\crops\train\ac00968.png,200000,0.456203,877.31,230.29,1019.21,276.34,ok
ac00969,CheckImages\ac00969.tif,outputs\part_b\crops\train\ac00969.png,9000,0.635556,903.56,218.74,1124.42,268.05,ok
ac00970,CheckImages\ac00970.tif,outputs\part_b\crops\train\ac00970.png,1440,0.722479,257.22,214.59,755.29,273.32,ok
ac00971,CheckImages\ac00971.tif,outputs\part_b\crops\train\ac00971.png,168556,0.832347,918.58,223.51,1082.24,260.52,ok
ac00972,CheckImages\ac00972.tif,outputs\part_b\crops\train\ac00972.png,710005,0.777652,821.80,217.25,982.47,253.53,ok
ac00973,CheckImages\ac00973.tif,outputs\part_b\crops\train\ac00973.png,50000,0.841009,897.73,221.64,1072.42,268.57,ok
ac00974,CheckImages\ac00974.tif,outputs\part_b\crops\train\ac00974.png,2279,0.471640,942.63,226.46,1062.29,257.49,ok
ac00975,CheckImages\ac00975.tif,outputs\part_b\crops\train\ac00975.png,320000,0.773268,898.86,220.39,1088.22,274.90,ok
ac00976,CheckImages\ac00976.tif,outputs\part_b\crops\train\ac00976.png,79639,0.846640,870.10,232.06,1067.55,308.75,ok
ac00977,CheckImages\ac00977.tif,outputs\part_b\crops\train\ac00977.png,35845,0.881962,852.15,227.85,1048.80,306.75,ok
ac00978,CheckImages\ac00978.tif,outputs\part_b\crops\train\ac00978.png,20039,0.892131,850.45,238.59,1072.83,308.06,ok
ac00979,CheckImages\ac00979.tif,outputs\part_b\crops\train\ac00979.png,134637,0.772727,929.90,224.83,1093.55,266.79,ok
ac00980,CheckImages\ac00980.tif,outputs\part_b\crops\train\ac00980.png,15017,0.706052,926.66,218.04,1042.24,260.42,ok
ac00981,CheckImages\ac00981.tif,outputs\part_b\crops\train\ac00981.png,43064,0.626518,847.56,211.69,1032.68,247.69,ok
ac00982,CheckImages\ac00982.tif,outputs\part_b\crops\train\ac00982.png,4500,0.392922,907.59,227.77,1057.11,283.71,ok
ac00983,CheckImages\ac00983.tif,outputs\part_b\crops\train\ac00983.png,500,0.864529,906.17,215.50,1026.26,263.86,ok
ac00984,CheckImages\ac00984.tif,outputs\part_b\crops\train\ac00984.png,11280,0.834056,242.80,227.04,703.57,282.75,ok
ac00985,CheckImages\ac00985.tif,outputs\part_b\crops\train\ac00985.png,5700,0.757584,861.99,228.79,1011.69,266.04,ok
ac00986,CheckImages\ac00986.tif,outputs\part_b\crops\train\ac00986.png,35000,0.857032,1706.02,481.29,2076.52,580.88,ok
ac00987,CheckImages\ac00987.tif,outputs\part_b\crops\train\ac00987.png,1625,0.812940,874.19,244.66,996.12,274.73,ok
ac00988,CheckImages\ac00988.tif,outputs\part_b\crops\train\ac00988.png,2328,0.806580,919.65,230.60,1114.36,269.42,ok
ac00989,CheckImages\ac00989.tif,outputs\part_b\crops\train\ac00989.png,858,0.808028,926.18,225.93,1105.20,265.91,ok
ac00990,CheckImages\ac00990.tif,outputs\part_b\crops\train\ac00990.png,30000,0.861904,1730.81,484.11,2079.36,561.68,ok
ac00991,CheckImages\ac00991.tif,outputs\part_b\crops\train\ac00991.png,17967,0.664065,817.60,218.76,1007.66,258.75,ok
ac00992,CheckImages\ac00992.tif,outputs\part_b\crops\train\ac00992.png,4000,0.725638,823.85,216.54,996.37,269.17,ok
ac00993,CheckImages\ac00993.tif,outputs\part_b\crops\train\ac00993.png,6500,0.752474,1900.39,448.46,2191.26,565.71,ok
ac00994,CheckImages\ac00994.tif,outputs\part_b\crops\train\ac00994.png,100000,0.851844,827.12,221.47,956.60,255.39,ok
ac00995,CheckImages\ac00995.tif,outputs\part_b\crops\train\ac00995.png,20000,0.711320,913.94,233.40,1065.03,263.59,ok
ac00996,CheckImages\ac00996.tif,outputs\part_b\crops\train\ac00996.png,10000,0.811074,920.40,230.16,1065.77,262.71,ok
ac00997,CheckImages\ac00997.tif,outputs\part_b\crops\train\ac00997.png,17000,0.835228,852.90,205.89,989.68,243.52,ok
ac00998,CheckImages\ac00998.tif,outputs\part_b\crops\train\ac00998.png,10500,0.797347,816.78,224.43,1040.87,268.35,ok
ac00999,CheckImages\ac00999.tif,outputs\part_b\crops\train\ac00999.png,60000,0.737508,906.04,232.66,1049.74,273.16,ok
ac01000,CheckImages\ac01000.tif,outputs\part_b\crops\train\ac01000.png,2437,0.676120,827.89,219.11,1017.08,253.18,ok
ac01001,CheckImages\ac01001.tif,outputs\part_b\crops\train\ac01001.png,12641,0.810166,841.99,213.02,996.42,243.70,ok
ac01003,CheckImages\ac01003.tif,outputs\part_b\crops\train\ac01003.png,4600,0.587018,883.11,216.33,1013.01,242.75,ok
ac01004,CheckImages\ac01004.tif,outputs\part_b\crops\train\ac01004.png,50000,0.772498,836.73,214.65,1048.30,256.73,ok
ac01005,CheckImages\ac01005.tif,outputs\part_b\crops\train\ac01005.png,4675,0.852026,1909.89,472.53,2243.81,588.48,ok
ac01006,CheckImages\ac01006.tif,outputs\part_b\crops\train\ac01006.png,13015,0.808268,930.48,224.24,1059.78,269.99,ok
ac01007,CheckImages\ac01007.tif,outputs\part_b\crops\train\ac01007.png,970750,0.888464,925.70,223.36,1074.86,269.26,ok
ac01008,CheckImages\ac01008.tif,outputs\part_b\crops\train\ac01008.png,3000,0.903530,1706.90,433.00,1944.53,522.60,ok
ac01009,CheckImages\ac01009.tif,outputs\part_b\crops\train\ac01009.png,3651,0.685035,924.65,228.17,1124.09,261.28,ok
ac01010,CheckImages\ac01010.tif,outputs\part_b\crops\train\ac01010.png,14000,0.801225,824.73,218.89,977.12,263.69,ok
ac01011,CheckImages\ac01011.tif,outputs\part_b\crops\train\ac01011.png,20000,0.670769,822.92,222.06,970.93,251.22,ok
ac01012,CheckImages\ac01012.tif,outputs\part_b\crops\train\ac01012.png,30770,0.862600,1683.50,449.43,1989.99,515.27,ok
ac01013,CheckImages\ac01013.tif,outputs\part_b\crops\train\ac01013.png,187451,0.521942,1688.81,471.54,1933.61,571.16,ok
ac01014,CheckImages\ac01014.tif,outputs\part_b\crops\train\ac01014.png,1295,0.683565,829.21,232.25,899.36,266.46,ok
ac01015,CheckImages\ac01015.tif,outputs\part_b\crops\train\ac01015.png,4289,0.799205,887.23,227.76,1085.64,273.81,ok
ac01016,CheckImages\ac01016.tif,outputs\part_b\crops\train\ac01016.png,7370,0.445246,861.48,212.49,962.88,248.23,ok
ac01017,CheckImages\ac01017.tif,outputs\part_b\crops\train\ac01017.png,3930,0.858595,909.75,230.43,1083.98,267.80,ok
ac01018,CheckImages\ac01018.tif,outputs\part_b\crops\train\ac01018.png,3250,0.849497,1657.95,446.51,1945.34,521.49,ok
ac01019,CheckImages\ac01019.tif,outputs\part_b\crops\train\ac01019.png,425,0.748251,814.94,216.86,958.16,254.90,ok
ac01020,CheckImages\ac01020.tif,outputs\part_b\crops\train\ac01020.png,1300,0.875515,823.70,213.09,1001.48,263.61,ok
ac01021,CheckImages\ac01021.tif,outputs\part_b\crops\train\ac01021.png,2625,0.882030,830.72,218.91,1010.55,262.36,ok
ac01022,CheckImages\ac01022.tif,outputs\part_b\crops\train\ac01022.png,10772,0.702885,833.62,215.76,1024.68,246.81,ok
ac01023,CheckImages\ac01023.tif,outputs\part_b\crops\train\ac01023.png,10000,0.850576,840.92,219.20,990.81,249.41,ok
ac01024,CheckImages\ac01024.tif,outputs\part_b\crops\train\ac01024.png,1400,0.789403,826.93,222.57,943.07,247.83,ok
ac01025,CheckImages\ac01025.tif,outputs\part_b\crops\train\ac01025.png,5000,0.787342,878.12,225.05,999.15,253.20,ok
ac01026,CheckImages\ac01026.tif,outputs\part_b\crops\train\ac01026.png,12560,0.829517,834.38,216.19,984.37,256.27,ok
ac01027,CheckImages\ac01027.tif,outputs\part_b\crops\train\ac01027.png,43475,0.799830,861.70,219.21,1009.07,247.65,ok
ac01028,CheckImages\ac01028.tif,outputs\part_b\crops\train\ac01028.png,5962,0.661297,928.56,231.78,1073.19,263.36,ok
ac01029,CheckImages\ac01029.tif,outputs\part_b\crops\train\ac01029.png,5570,0.834410,914.30,222.40,1080.57,263.32,ok
ac01030,CheckImages\ac01030.tif,outputs\part_b\crops\train\ac01030.png,287130,0.826895,1745.49,452.14,2099.68,503.22,ok
ac01031,CheckImages\ac01031.tif,outputs\part_b\crops\train\ac01031.png,3124,0.854972,836.55,217.57,997.01,249.04,ok
ac01032,CheckImages\ac01032.tif,outputs\part_b\crops\train\ac01032.png,6735,0.820184,911.72,226.33,1066.58,264.48,ok
ac01033,CheckImages\ac01033.tif,outputs\part_b\crops\train\ac01033.png,1330,0.836327,818.71,212.93,984.66,263.85,ok
ac01034,CheckImages\ac01034.tif,outputs\part_b\crops\train\ac01034.png,997,0.737618,1000.75,227.21,1133.46,261.87,ok
ac01035,CheckImages\ac01035.tif,outputs\part_b\crops\train\ac01035.png,1500,0.691102,911.69,242.67,1014.93,270.85,ok
ac01036,CheckImages\ac01036.tif,outputs\part_b\crops\train\ac01036.png,14400,0.906711,813.53,221.56,917.48,255.42,ok
ac01037,CheckImages\ac01037.tif,outputs\part_b\crops\train\ac01037.png,2520,0.549262,914.55,228.62,1121.02,264.50,ok
ac01038,CheckImages\ac01038.tif,outputs\part_b\crops\train\ac01038.png,1242,0.870152,829.56,213.91,958.14,250.65,ok
ac01039,CheckImages\ac01039.tif,outputs\part_b\crops\train\ac01039.png,3800,0.554677,961.38,232.26,1037.65,264.28,ok
ac01040,CheckImages\ac01040.tif,outputs\part_b\crops\train\ac01040.png,35350,0.819214,845.96,209.62,964.91,241.05,ok
ac01041,CheckImages\ac01041.tif,outputs\part_b\crops\train\ac01041.png,370327,0.787670,843.32,207.80,984.86,244.67,ok
ac01042,CheckImages\ac01042.tif,outputs\part_b\crops\train\ac01042.png,7440,0.705990,782.61,210.44,889.95,246.33,ok
ac01043,CheckImages\ac01043.tif,outputs\part_b\crops\train\ac01043.png,30000,0.776016,845.64,207.96,990.52,239.71,ok
ac01044,CheckImages\ac01044.tif,outputs\part_b\crops\train\ac01044.png,385875,0.842716,785.54,204.63,939.68,238.14,ok
ac01045,CheckImages\ac01045.tif,outputs\part_b\crops\train\ac01045.png,5145,0.843191,773.04,202.47,877.04,228.26,ok
ac01046,CheckImages\ac01046.tif,outputs\part_b\crops\train\ac01046.png,34000,0.477620,832.24,204.49,1001.14,268.10,ok
ac01047,CheckImages\ac01047.tif,outputs\part_b\crops\train\ac01047.png,10000,0.849244,773.72,198.67,939.02,233.35,ok
ac01048,CheckImages\ac01048.tif,outputs\part_b\crops\train\ac01048.png,10000,0.833888,776.59,199.72,956.37,237.40,ok
ac01049,CheckImages\ac01049.tif,outputs\part_b\crops\train\ac01049.png,1450,0.823112,761.52,204.97,870.99,233.18,ok
ac01050,CheckImages\ac01050.tif,outputs\part_b\crops\train\ac01050.png,1025,0.831945,1676.31,449.20,1962.26,520.73,ok
ac01051,CheckImages\ac01051.tif,outputs\part_b\crops\train\ac01051.png,1420,0.783042,764.36,203.78,857.54,231.63,ok
ac01052,CheckImages\ac01052.tif,outputs\part_b\crops\train\ac01052.png,1196119,0.851153,774.74,199.43,970.18,232.90,ok
ac01053,CheckImages\ac01053.tif,outputs\part_b\crops\train\ac01053.png,2642,0.803040,775.21,201.80,937.85,229.91,ok
ac01054,CheckImages\ac01054.tif,outputs\part_b\crops\train\ac01054.png,2730,0.643071,893.79,229.20,1018.62,262.25,ok
ac01055,CheckImages\ac01055.tif,outputs\part_b\crops\train\ac01055.png,15780,0.795433,903.23,226.43,1054.18,262.83,ok
ac01056,CheckImages\ac01056.tif,outputs\part_b\crops\train\ac01056.png,10000,0.802693,923.28,227.35,1068.03,269.50,ok
ac01057,CheckImages\ac01057.tif,outputs\part_b\crops\train\ac01057.png,1380,0.836492,835.57,212.54,972.34,244.55,ok
ac01058,CheckImages\ac01058.tif,outputs\part_b\crops\train\ac01058.png,92553,0.224079,1904.47,450.39,2259.76,568.24,ok
ac01059,CheckImages\ac01059.tif,outputs\part_b\crops\train\ac01059.png,1800,0.631778,927.79,231.48,1078.12,260.59,ok
ac01060,CheckImages\ac01060.tif,outputs\part_b\crops\train\ac01060.png,14159,0.791736,828.31,216.23,1039.03,253.88,ok
ac01061,CheckImages\ac01061.tif,outputs\part_b\crops\train\ac01061.png,900,0.836065,826.77,221.40,928.85,251.44,ok
ac01062,CheckImages\ac01062.tif,outputs\part_b\crops\train\ac01062.png,352,0.806763,237.10,229.46,751.56,281.64,ok
ac01063,CheckImages\ac01063.tif,outputs\part_b\crops\train\ac01063.png,100,0.595390,541.87,225.63,793.97,275.46,ok
ac01064,CheckImages\ac01064.tif,outputs\part_b\crops\train\ac01064.png,74081,0.824308,823.44,220.58,981.43,246.54,ok
ac01065,CheckImages\ac01065.tif,outputs\part_b\crops\train\ac01065.png,4000,0.851847,828.35,218.90,1006.46,253.16,ok
ac01067,CheckImages\ac01067.tif,outputs\part_b\crops\train\ac01067.png,19334,0.870109,904.27,224.43,1133.36,267.91,ok
ac01068,CheckImages\ac01068.tif,outputs\part_b\crops\train\ac01068.png,5145,0.538977,931.68,224.38,1040.05,251.81,ok
ac01069,CheckImages\ac01069.tif,outputs\part_b\crops\train\ac01069.png,4123,0.807629,105.41,228.27,765.27,297.88,ok
ac01070,CheckImages\ac01070.tif,outputs\part_b\crops\train\ac01070.png,9760,0.553223,1871.86,485.58,2062.68,548.75,ok
ac01071,CheckImages\ac01071.tif,outputs\part_b\crops\train\ac01071.png,1848850,0.839506,827.35,219.98,1019.50,249.45,ok
ac01072,CheckImages\ac01072.tif,outputs\part_b\crops\train\ac01072.png,757580,0.790587,820.95,221.50,1010.00,254.58,ok
ac01073,CheckImages\ac01073.tif,outputs\part_b\crops\train\ac01073.png,835,0.847718,850.88,223.39,960.42,252.68,ok
ac01074,CheckImages\ac01074.tif,outputs\part_b\crops\train\ac01074.png,1772,0.334829,896.54,225.14,1128.51,270.47,ok
ac01075,CheckImages\ac01075.tif,outputs\part_b\crops\train\ac01075.png,10000,0.766412,1863.43,454.14,2161.29,557.37,ok
ac01076,CheckImages\ac01076.tif,outputs\part_b\crops\train\ac01076.png,2500,0.776137,1701.36,438.94,1915.63,501.98,ok
ac01077,CheckImages\ac01077.tif,outputs\part_b\crops\train\ac01077.png,13850,0.641221,920.68,226.11,1101.61,261.78,ok
ac01078,CheckImages\ac01078.tif,outputs\part_b\crops\train\ac01078.png,20240,0.825882,814.06,214.93,941.51,250.10,ok
ac01079,CheckImages\ac01079.tif,outputs\part_b\crops\train\ac01079.png,450,0.433140,957.69,230.99,1005.24,257.49,ok
ac01080,CheckImages\ac01080.tif,outputs\part_b\crops\train\ac01080.png,25725,0.818531,910.88,226.95,1106.08,264.03,ok
ac01081,CheckImages\ac01081.tif,outputs\part_b\crops\train\ac01081.png,3211,0.796755,846.28,215.50,1007.56,251.81,ok
ac01082,CheckImages\ac01082.tif,outputs\part_b\crops\train\ac01082.png,20150,0.590021,826.63,215.29,1013.47,250.94,ok
ac01083,CheckImages\ac01083.tif,outputs\part_b\crops\train\ac01083.png,289701,0.831019,909.00,219.15,1071.84,260.52,ok
ac01084,CheckImages\ac01084.tif,outputs\part_b\crops\train\ac01084.png,4840,0.839622,931.79,222.69,1057.40,268.05,ok
ac01085,CheckImages\ac01085.tif,outputs\part_b\crops\train\ac01085.png,80710,0.845614,888.23,220.80,1058.01,272.21,ok
ac01086,CheckImages\ac01086.tif,outputs\part_b\crops\train\ac01086.png,10000,0.790341,936.67,229.50,1058.00,260.57,ok
ac01087,CheckImages\ac01087.tif,outputs\part_b\crops\train\ac01087.png,3000,0.793096,827.16,211.30,968.04,253.30,ok
ac01088,CheckImages\ac01088.tif,outputs\part_b\crops\train\ac01088.png,3324,0.821688,814.79,217.45,983.22,254.95,ok
ac01089,CheckImages\ac01089.tif,outputs\part_b\crops\train\ac01089.png,750,0.845179,832.83,216.58,963.57,250.10,ok
ac01090,CheckImages\ac01090.tif,outputs\part_b\crops\train\ac01090.png,9408,0.867638,923.15,230.15,1073.72,262.31,ok
ac01091,CheckImages\ac01091.tif,outputs\part_b\crops\train\ac01091.png,173000,0.809308,1773.41,450.69,2064.25,509.82,ok
ac01092,CheckImages\ac01092.tif,outputs\part_b\crops\train\ac01092.png,448917,0.847525,857.26,219.52,1016.09,248.08,ok
ac01093,CheckImages\ac01093.tif,outputs\part_b\crops\train\ac01093.png,80750,0.675020,922.06,238.35,1043.32,277.57,ok
ac01094,CheckImages\ac01094.tif,outputs\part_b\crops\train\ac01094.png,800,0.817849,909.82,226.58,992.98,268.70,ok
ac01095,CheckImages\ac01095.tif,outputs\part_b\crops\train\ac01095.png,4260,0.710531,976.39,224.32,1135.53,266.23,ok
ac01096,CheckImages\ac01096.tif,outputs\part_b\crops\train\ac01096.png,149800,0.856686,965.85,225.98,1132.48,271.30,ok
ac01097,CheckImages\ac01097.tif,outputs\part_b\crops\train\ac01097.png,3500,0.659328,914.97,227.24,1034.27,273.72,ok
ac01098,CheckImages\ac01098.tif,outputs\part_b\crops\train\ac01098.png,700000,0.851104,909.35,226.93,1078.71,267.04,ok
ac01099,CheckImages\ac01099.tif,outputs\part_b\crops\train\ac01099.png,2793,0.808267,838.36,210.12,989.76,247.56,ok
ac01100,CheckImages\ac01100.tif,outputs\part_b\crops\train\ac01100.png,2240,0.839032,876.52,210.09,1010.08,241.62,ok
ac01101,CheckImages\ac01101.tif,outputs\part_b\crops\train\ac01101.png,2457,0.777840,787.33,196.64,933.72,234.49,ok
ac01102,CheckImages\ac01102.tif,outputs\part_b\crops\train\ac01102.png,5200,0.668127,842.84,202.86,974.73,235.77,ok
ac01103,CheckImages\ac01103.tif,outputs\part_b\crops\train\ac01103.png,6550,0.867173,843.68,207.90,987.77,247.35,ok
ac01104,CheckImages\ac01104.tif,outputs\part_b\crops\train\ac01104.png,4950,0.829162,839.67,216.50,1001.78,246.88,ok
ac01105,CheckImages\ac01105.tif,outputs\part_b\crops\train\ac01105.png,98362,0.810342,916.43,226.79,1078.51,271.30,ok
