check_id,image_path,crop_path,label,confidence,x1,y1,x2,y2,status
ac00971,CheckImages\ac00971.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00971.png,168556,0.832358,918.59,223.51,1082.23,260.52,ok
ac00972,CheckImages\ac00972.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00972.png,710005,0.777635,821.80,217.25,982.47,253.53,ok
ac00973,CheckImages\ac00973.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00973.png,50000,0.841006,897.73,221.64,1072.42,268.57,ok
ac00974,CheckImages\ac00974.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00974.png,2279,0.471463,942.64,226.46,1062.29,257.49,ok
ac00975,CheckImages\ac00975.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00975.png,320000,0.773322,898.87,220.39,1088.22,274.90,ok
ac00976,CheckImages\ac00976.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00976.png,79639,0.846693,870.11,232.07,1067.55,308.75,ok
ac00977,CheckImages\ac00977.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00977.png,35845,0.109047,901.29,227.91,1021.61,272.67,ok
ac00978,CheckImages\ac00978.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00978.png,20039,0.892154,850.44,238.59,1072.83,308.06,ok
ac00979,CheckImages\ac00979.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00979.png,134637,0.772822,929.90,224.83,1093.55,266.79,ok
ac00980,CheckImages\ac00980.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00980.png,15017,0.690828,926.97,218.26,1042.06,260.08,ok
ac00981,CheckImages\ac00981.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00981.png,43064,0.354804,891.29,212.65,990.45,245.39,ok
ac00982,CheckImages\ac00982.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00982.png,4500,0.392554,907.59,227.77,1057.11,283.71,ok
ac00983,CheckImages\ac00983.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00983.png,500,0.864541,906.17,215.50,1026.26,263.86,ok
ac00984,CheckImages\ac00984.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00984.png,11280,0.815479,835.54,227.15,991.21,267.08,ok
ac00985,CheckImages\ac00985.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00985.png,5700,0.762099,861.89,228.53,1011.73,266.04,ok
ac00986,CheckImages\ac00986.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00986.png,35000,0.857035,1706.01,481.29,2076.51,580.88,ok
ac00987,CheckImages\ac00987.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00987.png,1625,0.812929,874.19,244.66,996.12,274.73,ok
ac00988,CheckImages\ac00988.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00988.png,2328,0.808016,919.70,230.77,1114.27,269.49,ok
ac00989,CheckImages\ac00989.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00989.png,858,0.807449,926.44,226.12,1105.07,265.74,ok
ac00990,CheckImages\ac00990.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00990.png,30000,0.861910,1730.81,484.11,2079.36,561.68,ok
ac00991,CheckImages\ac00991.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00991.png,17967,0.663970,817.60,218.76,1007.65,258.75,ok
ac00992,CheckImages\ac00992.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00992.png,4000,0.725570,823.85,216.54,996.37,269.18,ok
ac00993,CheckImages\ac00993.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00993.png,6500,0.122658,1969.22,467.59,2129.11,534.80,ok
ac00994,CheckImages\ac00994.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00994.png,100000,0.859497,826.84,221.33,957.04,255.45,ok
ac00995,CheckImages\ac00995.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00995.png,20000,0.717918,913.93,233.41,1065.13,263.71,ok
ac00996,CheckImages\ac00996.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00996.png,10000,0.811074,920.40,230.16,1065.77,262.71,ok
ac00997,CheckImages\ac00997.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00997.png,17000,0.835179,852.90,205.89,989.68,243.52,ok
ac00998,CheckImages\ac00998.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00998.png,10500,0.797257,816.77,224.43,1040.87,268.35,ok
ac00999,CheckImages\ac00999.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac00999.png,60000,0.737562,906.04,232.66,1049.74,273.16,ok
ac01000,CheckImages\ac01000.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01000.png,2437,0.676182,827.89,219.11,1017.09,253.18,ok
ac01001,CheckImages\ac01001.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01001.png,12641,0.810105,841.99,213.02,996.42,243.70,ok
ac01003,CheckImages\ac01003.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01003.png,4600,0.586957,883.11,216.33,1013.01,242.75,ok
ac01004,CheckImages\ac01004.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01004.png,50000,0.772529,836.73,214.65,1048.30,256.72,ok
ac01005,CheckImages\ac01005.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01005.png,4675,0.852042,1909.89,472.53,2243.81,588.48,ok
ac01006,CheckImages\ac01006.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01006.png,13015,0.808285,930.48,224.24,1059.78,269.99,ok
ac01007,CheckImages\ac01007.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01007.png,970750,0.888464,925.70,223.36,1074.86,269.26,ok
ac01008,CheckImages\ac01008.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01008.png,3000,0.903497,1706.90,433.00,1944.53,522.60,ok
ac01009,CheckImages\ac01009.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01009.png,3651,0.680382,924.75,228.36,1124.12,261.22,ok
ac01010,CheckImages\ac01010.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01010.png,14000,0.808411,824.69,218.97,977.11,263.70,ok
ac01011,CheckImages\ac01011.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01011.png,20000,0.670755,822.92,222.06,970.94,251.22,ok
ac01012,CheckImages\ac01012.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01012.png,30770,0.862589,1683.50,449.43,1989.99,515.26,ok
ac01013,CheckImages\ac01013.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01013.png,187451,0.322000,1702.34,471.85,1921.31,530.44,ok
ac01014,CheckImages\ac01014.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01014.png,1295,0.307412,832.21,232.20,899.20,256.31,ok
ac01015,CheckImages\ac01015.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01015.png,4289,0.799161,887.23,227.76,1085.64,273.81,ok
ac01016,CheckImages\ac01016.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01016.png,7370,0.150970,817.02,206.05,1011.73,270.74,ok
ac01017,CheckImages\ac01017.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01017.png,3930,0.858587,909.75,230.43,1083.98,267.80,ok
ac01018,CheckImages\ac01018.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01018.png,3250,0.849493,1657.95,446.51,1945.34,521.49,ok
ac01019,CheckImages\ac01019.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01019.png,425,0.717375,814.94,216.84,958.13,254.63,ok
ac01020,CheckImages\ac01020.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01020.png,1300,0.876116,823.77,213.24,1001.19,263.64,ok
ac01021,CheckImages\ac01021.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01021.png,2625,0.882098,830.72,218.91,1010.55,262.36,ok
ac01022,CheckImages\ac01022.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01022.png,10772,0.702699,833.62,215.76,1024.68,246.81,ok
ac01023,CheckImages\ac01023.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01023.png,10000,0.850577,840.92,219.20,990.81,249.42,ok
ac01024,CheckImages\ac01024.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01024.png,1400,0.789423,826.94,222.57,943.07,247.83,ok
ac01025,CheckImages\ac01025.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01025.png,5000,0.787403,878.12,225.05,999.15,253.20,ok
ac01026,CheckImages\ac01026.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01026.png,12560,0.829618,834.39,216.19,984.37,256.27,ok
ac01027,CheckImages\ac01027.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01027.png,43475,0.799861,861.70,219.21,1009.07,247.65,ok
ac01028,CheckImages\ac01028.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01028.png,5962,0.661359,928.56,231.79,1073.19,263.36,ok
ac01029,CheckImages\ac01029.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01029.png,5570,0.834438,914.30,222.41,1080.57,263.32,ok
ac01030,CheckImages\ac01030.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01030.png,287130,0.826913,1745.49,452.14,2099.67,503.22,ok
ac01031,CheckImages\ac01031.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01031.png,3124,0.852693,836.47,217.47,997.07,249.02,ok
ac01032,CheckImages\ac01032.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01032.png,6735,0.817652,911.69,226.28,1066.41,264.53,ok
ac01033,CheckImages\ac01033.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01033.png,1330,0.836292,818.71,212.93,984.66,263.85,ok
ac01034,CheckImages\ac01034.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01034.png,997,0.737622,1000.75,227.21,1133.46,261.87,ok
ac01035,CheckImages\ac01035.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01035.png,1500,0.691050,911.69,242.67,1014.93,270.86,ok
ac01036,CheckImages\ac01036.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01036.png,14400,0.906776,813.53,221.56,917.48,255.43,ok
ac01037,CheckImages\ac01037.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01037.png,2520,0.534782,914.53,228.65,1120.78,264.11,ok
ac01038,CheckImages\ac01038.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01038.png,1242,0.872558,829.54,213.88,958.12,250.63,ok
ac01039,CheckImages\ac01039.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01039.png,3800,0.116742,945.34,230.09,1056.27,279.98,ok
ac01040,CheckImages\ac01040.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01040.png,35350,0.819214,845.97,209.62,964.91,241.05,ok
ac01041,CheckImages\ac01041.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01041.png,370327,0.787591,843.31,207.80,984.86,244.67,ok
ac01042,CheckImages\ac01042.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01042.png,7440,0.706091,782.61,210.44,889.95,246.33,ok
ac01043,CheckImages\ac01043.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01043.png,30000,0.775972,845.64,207.96,990.52,239.71,ok
ac01044,CheckImages\ac01044.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01044.png,385875,0.842681,785.54,204.63,939.68,238.14,ok
ac01045,CheckImages\ac01045.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01045.png,5145,0.843182,773.04,202.47,877.04,228.26,ok
ac01046,CheckImages\ac01046.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01046.png,34000,0.227473,876.48,209.18,971.66,243.74,ok
ac01047,CheckImages\ac01047.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01047.png,10000,0.849256,773.72,198.67,939.03,233.35,ok
ac01048,CheckImages\ac01048.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01048.png,10000,0.833946,776.59,199.72,956.37,237.40,ok
ac01049,CheckImages\ac01049.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01049.png,1450,0.823128,761.52,204.96,870.99,233.18,ok
ac01050,CheckImages\ac01050.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01050.png,1025,0.831926,1676.31,449.19,1962.26,520.73,ok
ac01051,CheckImages\ac01051.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01051.png,1420,0.792015,763.62,205.24,855.87,231.57,ok
ac01052,CheckImages\ac01052.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01052.png,1196119,0.857525,774.67,199.38,970.53,233.05,ok
ac01053,CheckImages\ac01053.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01053.png,2642,0.803065,775.21,201.81,937.85,229.91,ok
ac01054,CheckImages\ac01054.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01054.png,2730,0.643156,893.78,229.20,1018.62,262.26,ok
ac01055,CheckImages\ac01055.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01055.png,15780,0.792766,903.36,226.44,1053.96,262.69,ok
ac01056,CheckImages\ac01056.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01056.png,10000,0.802836,923.31,227.38,1068.03,269.54,ok
ac01057,CheckImages\ac01057.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01057.png,1380,0.836486,835.58,212.54,972.34,244.55,ok
ac01058,CheckImages\ac01058.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01058.png,92553,0.223866,1904.47,450.39,2259.77,568.25,ok
ac01059,CheckImages\ac01059.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01059.png,1800,0.619749,927.98,231.76,1077.94,260.34,ok
ac01060,CheckImages\ac01060.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01060.png,14159,0.780135,828.35,216.14,1039.15,253.73,ok
ac01061,CheckImages\ac01061.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01061.png,900,0.836017,826.77,221.40,928.85,251.44,ok
ac01062,CheckImages\ac01062.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01062.png,352,0.694978,922.09,225.01,1014.13,254.60,ok
ac01063,CheckImages\ac01063.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01063.png,100,0.568487,902.62,220.63,1018.31,264.27,ok
ac01064,CheckImages\ac01064.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01064.png,74081,0.824317,823.44,220.57,981.43,246.54,ok
ac01065,CheckImages\ac01065.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01065.png,4000,0.846059,828.33,218.82,1006.55,253.14,ok
ac01067,CheckImages\ac01067.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01067.png,19334,0.869961,904.25,224.58,1133.27,268.02,ok
ac01068,CheckImages\ac01068.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01068.png,5145,0.539017,931.68,224.38,1040.05,251.81,ok
ac01069,CheckImages\ac01069.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01069.png,4123,0.734653,904.01,228.81,1051.17,265.76,ok
ac01070,CheckImages\ac01070.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01070.png,9760,0.436330,1871.58,469.30,2134.70,553.09,ok
ac01071,CheckImages\ac01071.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01071.png,1848850,0.839533,827.35,219.98,1019.50,249.45,ok
ac01072,CheckImages\ac01072.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01072.png,757580,0.784873,820.87,221.45,1010.07,254.44,ok
ac01073,CheckImages\ac01073.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01073.png,835,0.844339,850.80,223.27,960.47,252.62,ok
ac01074,CheckImages\ac01074.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01074.png,1772,0.334726,896.54,225.14,1128.51,270.47,ok
ac01075,CheckImages\ac01075.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01075.png,10000,0.766390,1863.42,454.13,2161.29,557.37,ok
ac01076,CheckImages\ac01076.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01076.png,2500,0.776135,1701.36,438.95,1915.63,501.97,ok
ac01077,CheckImages\ac01077.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01077.png,13850,0.641292,920.68,226.11,1101.60,261.78,ok
ac01078,CheckImages\ac01078.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01078.png,20240,0.825269,813.98,214.73,941.68,250.14,ok
ac01079,CheckImages\ac01079.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01079.png,450,0.366760,936.57,227.30,1046.33,260.83,ok
ac01080,CheckImages\ac01080.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01080.png,25725,0.818580,910.88,226.95,1106.09,264.03,ok
ac01081,CheckImages\ac01081.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01081.png,3211,0.796757,846.28,215.50,1007.56,251.80,ok
ac01082,CheckImages\ac01082.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01082.png,20150,0.259192,872.99,216.59,969.35,248.05,ok
ac01083,CheckImages\ac01083.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01083.png,289701,0.830976,909.00,219.15,1071.84,260.52,ok
ac01084,CheckImages\ac01084.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01084.png,4840,0.839646,931.79,222.69,1057.40,268.05,ok
ac01085,CheckImages\ac01085.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01085.png,80710,0.845593,888.23,220.81,1058.01,272.21,ok
ac01086,CheckImages\ac01086.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01086.png,10000,0.790301,936.67,229.49,1058.00,260.57,ok
ac01087,CheckImages\ac01087.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01087.png,3000,0.793297,827.18,211.30,968.03,253.30,ok
ac01088,CheckImages\ac01088.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01088.png,3324,0.821630,814.79,217.45,983.22,254.95,ok
ac01089,CheckImages\ac01089.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01089.png,750,0.845144,832.82,216.59,963.57,250.09,ok
ac01090,CheckImages\ac01090.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01090.png,9408,0.867630,923.15,230.16,1073.72,262.31,ok
ac01091,CheckImages\ac01091.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01091.png,173000,0.809305,1773.40,450.69,2064.24,509.82,ok
ac01092,CheckImages\ac01092.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01092.png,448917,0.849007,857.12,219.47,1016.08,247.96,ok
ac01093,CheckImages\ac01093.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01093.png,80750,0.688344,922.04,238.40,1043.34,277.64,ok
ac01094,CheckImages\ac01094.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01094.png,800,0.817856,909.83,226.58,992.98,268.70,ok
ac01095,CheckImages\ac01095.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01095.png,4260,0.710408,976.39,224.32,1135.52,266.23,ok
ac01096,CheckImages\ac01096.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01096.png,149800,0.856756,965.85,225.98,1132.48,271.30,ok
ac01097,CheckImages\ac01097.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01097.png,3500,0.659150,914.97,227.24,1034.27,273.72,ok
ac01098,CheckImages\ac01098.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01098.png,700000,0.851073,909.35,226.93,1078.71,267.04,ok
ac01099,CheckImages\ac01099.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01099.png,2793,0.808297,838.36,210.12,989.76,247.56,ok
ac01100,CheckImages\ac01100.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01100.png,2240,0.842835,876.65,210.09,1010.10,241.44,ok
ac01101,CheckImages\ac01101.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01101.png,2457,0.771473,787.25,197.04,933.67,234.56,ok
ac01102,CheckImages\ac01102.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01102.png,5200,0.668303,843.11,203.03,974.54,235.70,ok
ac01103,CheckImages\ac01103.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01103.png,6550,0.874728,843.76,207.97,987.93,247.42,ok
ac01104,CheckImages\ac01104.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01104.png,4950,0.826923,839.64,216.53,1001.77,246.80,ok
ac01105,CheckImages\ac01105.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01105.png,98362,0.817440,916.57,226.93,1078.37,271.54,ok
ac01106,CheckImages\ac01106.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01106.png,7000,0.157680,920.29,232.66,1008.38,263.25,ok
ac01107,CheckImages\ac01107.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01107.png,9600,0.826651,843.47,232.72,988.43,268.83,ok
ac01108,CheckImages\ac01108.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01108.png,7275,0.811303,843.20,222.83,979.94,249.36,ok
ac01109,CheckImages\ac01109.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01109.png,250000,0.855021,917.79,223.47,1097.83,265.07,ok
ac01110,CheckImages\ac01110.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01110.png,4149,0.845614,824.94,214.14,1022.70,253.26,ok
ac01111,CheckImages\ac01111.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01111.png,369,0.901316,260.57,222.07,763.65,297.04,ok
ac01112,CheckImages\ac01112.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01112.png,428750,0.409327,906.48,237.11,1101.48,281.83,ok
ac01113,CheckImages\ac01113.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01113.png,35283,0.786250,116.70,225.00,698.88,273.00,ok
ac01114,CheckImages\ac01114.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01114.png,191764,0.772880,15.51,216.52,700.91,283.75,ok
ac01115,CheckImages\ac01115.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01115.png,33280,0.845063,112.35,225.43,804.69,275.92,ok
ac01116,CheckImages\ac01116.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01116.png,20000,0.388615,924.28,236.30,1073.81,270.05,ok
ac01117,CheckImages\ac01117.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01117.png,5534,0.183351,823.63,214.68,953.56,247.15,ok
ac01118,CheckImages\ac01118.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01118.png,70800,0.669319,297.16,221.64,792.38,280.81,ok
ac01119,CheckImages\ac01119.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01119.png,23475,0.374139,825.36,212.24,1055.86,245.74,ok
ac01120,CheckImages\ac01120.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01120.png,20700,0.775543,834.33,217.34,990.23,247.77,ok
ac01121,CheckImages\ac01121.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01121.png,500,0.803046,301.59,225.35,655.12,274.41,ok
ac01122,CheckImages\ac01122.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01122.png,5145,0.782440,127.30,209.98,684.02,277.72,ok
ac01123,CheckImages\ac01123.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01123.png,160000,0.323020,905.86,224.00,1062.67,262.93,ok
ac01124,CheckImages\ac01124.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01124.png,4000,0.801777,211.79,222.50,763.42,271.38,ok
ac01125,CheckImages\ac01125.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01125.png,5734,0.802028,165.97,207.08,702.17,259.90,ok
ac01126,CheckImages\ac01126.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01126.png,1606,0.398408,821.03,214.43,959.62,258.44,ok
ac01127,CheckImages\ac01127.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01127.png,1758,0.466246,821.45,217.63,967.35,256.25,ok
ac01128,CheckImages\ac01128.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01128.png,21619,0.716398,0.00,210.26,706.42,273.40,ok
ac01129,CheckImages\ac01129.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01129.png,2343,0.417767,823.32,213.30,953.57,246.47,ok
ac01130,CheckImages\ac01130.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01130.png,163187,0.824953,17.48,214.77,705.29,276.20,ok
ac01131,CheckImages\ac01131.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01131.png,809,0.302263,811.67,216.57,956.75,250.68,ok
ac01132,CheckImages\ac01132.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01132.png,1262,0.782829,839.36,214.55,966.37,252.75,ok
ac01133,CheckImages\ac01133.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01133.png,379940,0.723275,0.56,210.97,712.28,274.39,ok
